Line,t9,t10,t11,t1,t2,t13,t23,t24,t25,t39,t52,t56,t57,t58,t59,t60,t61,t62,t63,t64,alpha,gama,beta,eita,(?+1)/(?+1)
2367,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2369,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2372,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2375,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2386,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2388,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2394,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2395,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2397,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2558,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2560,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2588,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2590,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2592,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2596,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2610,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2611,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2613,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2614,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2618,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2641,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2647,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2650,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2718,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2723,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2725,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
2773,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
6255,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
6256,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,13,0.4
534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,15,0.333333333
1961,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0.333333333
2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0.333333333
2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0.333333333
2014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0.333333333
2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0.333333333
2141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0.333333333
1325,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,10,7,0.272727273
1366,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
1368,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
1374,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
1390,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
1394,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
2128,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
2193,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
2197,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
2202,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
2217,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
2225,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2236,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2257,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2260,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2263,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2264,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2270,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2282,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2284,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2286,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2287,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2288,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2290,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,11,6,0.25
2415,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2420,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2428,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2435,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2444,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2445,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2448,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2453,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2467,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2468,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2514,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2522,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2963,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2964,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2968,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2969,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2970,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2971,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
2973,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3056,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3057,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3060,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3078,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3084,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3087,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3092,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3094,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3096,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
3097,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0.25
6165,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
6166,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
6167,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,15,2,0.25
1284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
2126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
3179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
3180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
3191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
6269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
6280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
6350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
6351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
6353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
6354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,17,0,0.222222222
1528,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
1529,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
1532,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
1533,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
1535,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
1547,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
1585,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,13,4,0.214285714
188,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,4,13,0.2
189,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,4,13,0.2
2409,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2413,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2484,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2487,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2489,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2493,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2494,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2496,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2504,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2505,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2506,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2620,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2744,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2753,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2770,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2992,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2995,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,13,0.2
2227,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,2,0.125
2314,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,8,9,0.111111111
2317,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,8,9,0.111111111
2318,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,8,9,0.111111111
2324,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,8,9,0.111111111
2145,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,9,8,0.1
2152,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,9,8,0.1
2170,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,9,8,0.1
2184,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,3,9,8,0.1
2185,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,3,9,8,0.1
6439,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,9,8,0.1
6441,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,9,8,0.1
6442,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,9,8,0.1
6446,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,9,8,0.1
6450,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,3,9,8,0.1
187,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,3,10,7,0.090909091
2139,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,10,7,0.090909091
625,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,3,11,6,0.083333333
2300,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,11,6,0.083333333
2304,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,11,6,0.083333333
2313,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,11,6,0.083333333
5177,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,11,6,0.083333333
5178,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,11,6,0.083333333
5180,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,11,6,0.083333333
5181,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,11,6,0.083333333
5183,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,11,6,0.083333333
5187,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,11,6,0.083333333
535,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,3,12,5,0.076923077
146,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
147,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
151,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
153,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4905,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4929,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4931,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4932,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4933,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4934,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4937,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4939,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4940,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4941,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4943,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4944,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4946,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4947,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4948,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4951,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4953,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4954,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4957,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4959,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4960,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4961,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4962,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4963,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
4965,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5016,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5017,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5018,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5019,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5021,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5025,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5028,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5113,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5119,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5120,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5121,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5122,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5205,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5206,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5207,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5208,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5212,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5213,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5214,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5215,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5216,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5220,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5221,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5222,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5223,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5224,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5225,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5227,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5229,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
5232,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,3,13,4,0.071428571
